Linea;Partida;Dias;Hora;Minuto;Recorrido
Linea 101 Barrio Obrero - Aduana;B. Obrero;jueves;21;30;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;6;30;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;7;0;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;7;30;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;8;0;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;8;30;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;9;0;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;9;30;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;10;0;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;10;30;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;11;0;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;11;30;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;12;0;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;12;30;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;13;0;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;13;30;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;14;0;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;14;30;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;15;0;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;15;30;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;16;0;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;16;30;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;17;0;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;17;30;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;18;0;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;18;30;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;19;0;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;19;30;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;20;0;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;20;30;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;21;0;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;B. Obrero;viernes;21;30;Ida: R. Nolla, Ayacucho, Proy. 89, Parana, E. Chaplin, R. Argentina, Bulevar, Florida, Z. Michelini, Avda. Brasil, Garzon. 
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;7;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;7;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;8;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;8;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;9;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;9;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;10;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;10;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;11;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;11;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;12;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;12;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;13;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;13;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;14;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;14;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;15;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;15;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;16;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;16;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;17;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;17;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;18;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;18;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;19;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;19;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;20;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;20;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;lunes;21;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;7;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;7;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;8;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;8;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;9;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;9;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;10;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;10;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;11;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;11;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;12;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;12;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;13;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;13;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;14;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;14;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;15;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;15;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;16;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;16;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;17;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;17;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;18;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;18;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;19;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;19;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;20;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;20;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;martes;21;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;7;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;7;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;8;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;8;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;9;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;9;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;10;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;10;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;11;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;11;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;12;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;12;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;13;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;13;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;14;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;14;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;15;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;15;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;16;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;16;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;17;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;17;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;18;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;18;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;19;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;19;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;20;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;20;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;miercoles;21;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;jueves;7;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;jueves;7;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;jueves;8;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;jueves;8;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;jueves;9;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;jueves;9;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;jueves;10;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;jueves;10;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;jueves;11;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;jueves;11;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;jueves;12;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;jueves;12;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;jueves;13;0;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
Linea 101 Barrio Obrero - Aduana;Aduana;jueves;13;30;Retorno:Garzon, L. Gomez, Felippone, Ituzaingo, Bulevar, R. Argentina, F. Debali, Colon, E. Chaplin, Avda. Italia
